p.value	HR	Low 95%CI	High 95%CI
CPSF7	0.385180194783368	1.40661260920044	0.651244091080499	3.03812204895248
CPXM2	0.213738805840234	0.805552787368455	0.572881264695397	1.13272214196447
CRACR2A	0.774025184067119	0.924432023114227	0.540658116895775	1.58061913555587
CREB5	0.63179047279128	1.08970625981518	0.766855689375121	1.54847874134961
CREBZF	0.290185193558253	1.36859773865889	0.765163952328867	2.44791951393078
CRIM1	0.0883438596405082	0.696337877214068	0.459251527756121	1.05581889212677
CRISPLD2	0.303998415392032	0.818759503907808	0.55919770475486	1.19880163945457
CRLF1	0.377754696167327	0.940271604500187	0.820011803482659	1.07816824888918
CRLF3	0.437315243961064	1.35679361449393	0.628256208202965	2.93015634114799
CRMP1	0.459991503099585	1.28277132116415	0.662618457155183	2.48333297183698
CROCC	0.913218063737974	1.03470356764278	0.560218773492542	1.91105961376167
CRTC1	0.860825341973926	1.04667287530603	0.628552791803937	1.74293093943194
CSF2	0.692710406406801	1.06012257577173	0.793593355945159	1.41616593339846
CSF2RB	0.652213437507059	1.07999517244358	0.772816850771347	1.50927036766509
CSGALNACT2	0.79782667118403	1.06937032486078	0.640117925334204	1.78647222087367
CSNK1E	0.817793106995657	1.08332383774064	0.548348609950731	2.1402270674536
CSRNP1	0.0798927295622408	0.697030298608701	0.465401668992414	1.04393961076761
CSRNP2	0.960766584698607	0.983714147903861	0.511377957543582	1.89232545226345
CST6	0.554138128929959	0.962511253918963	0.84806033063596	1.09240802859618
CTF1	0.363078641258843	0.839795084491025	0.576461296659339	1.22342260967445
CTHRC1	0.615881258854706	1.05231707622963	0.862237635224508	1.28429934357497
CTSE	0.539868712956914	0.944404493386011	0.786559502760138	1.1339254614532
CTSK	0.202583386461059	1.20066889918244	0.906269847639458	1.59070260278314
CTTNBP2NL	0.425219884707701	0.792253992979483	0.446969977120059	1.40426968593316
CX3CL1	0.310301197089822	0.800666477759432	0.521124599563118	1.2301603285378
CXCL12	0.617759980740007	0.926287458571042	0.685705496709738	1.2512783695377
CXCL14	0.198473235038657	0.933052390166711	0.83953227287038	1.03699022768863
CXCL2	0.183141831935645	0.873074729468157	0.714917680427663	1.06621993567135
CXCL3	0.906088621855673	0.968990952804656	0.5741709345297	1.63530302589482
CXCL8	0.786525787210861	0.967554681765415	0.762094780103858	1.2284063434716
CYB5R3	0.0373941096821116	0.499017333153276	0.259327760048318	0.960245438980426
CYC1	0.713739701328377	0.877982751459581	0.43806615265647	1.7596742117281
CYP39A1	0.457149059044347	0.868844315077145	0.599785070040317	1.25860159171873
CYSLTR2	0.872938616850445	1.01661804460633	0.830684591047823	1.2441692788782
CYTH1	0.725939098310347	1.13875395217593	0.550691444841113	2.35478610707389
CYTH2	0.347137304937203	1.42816029910229	0.679375965227099	3.00222843363343
DAB2	0.37918642298399	0.795225986471587	0.47720813772326	1.32517515853101
DAB2IP	0.592765791216561	0.88502932868388	0.565688035043317	1.38464465236685
DACT3	0.302398052613501	1.36398218672333	0.756151320367699	2.46041679169966
DAPK1	0.102472999916986	0.735523847874912	0.508722876405042	1.0634381819346
DBNDD2	0.685538128429563	0.842661311421946	0.367945834977877	1.92984406471145
DCAF15	0.479270368973155	1.3217398952373	0.610278551379096	2.86262125174494
DCHS1	0.78524322030061	1.07931945254552	0.623320270086003	1.86891159577152
DCLK1	0.797797490943103	1.06354741234597	0.663838205102377	1.70392889353718
DCN	0.936065364599245	0.992276687676481	0.821031619941965	1.19923886119734
DCUN1D3	0.603123721140176	0.868459144295454	0.510325937530262	1.47792073622687
DDHD1	0.565282036070266	1.27654612947028	0.555399597605728	2.93404969627359
DDX17	0.351563822456629	1.30341848581118	0.746366601884756	2.27622691699249
DDX39B	0.0412738567689248	1.70998041441289	1.02146926002075	2.86257563699596
DDX47	0.0868021105811226	1.89022199872757	0.912105579938988	3.91724300679386
DDX5	0.986337336331857	0.994986305647096	0.559726062955084	1.76871833196144
DDX60L	0.959934654438455	1.01706631259407	0.525550191436802	1.96826849474772
DENND5A	0.739692318855588	0.900394675631247	0.484884774351774	1.67196541279092
DEPDC7	0.228762570780993	0.52052363043149	0.179749938161437	1.50734321585267
DEPP1	0.648907503460162	0.921284970301781	0.647308821253312	1.31122266318043
DGKA	0.722264173077069	1.10004930398611	0.65021062140262	1.86110228188815
DGKD	0.514641445857559	0.843782156227223	0.50622794028672	1.40641847378913
DGKH	0.771948617941415	1.09668472254075	0.587526420715375	2.04708645985631
DGKZ	0.94233518044427	0.968794159141453	0.410361111478124	2.28716146957953
DHH	0.49201312382075	0.727239640125525	0.29316794287342	1.80400861358246
DIP2A	0.155737422555598	1.87327143502842	0.787451420451586	4.45633315040693
DKK2	0.143110430131716	0.677821997338521	0.402777344797586	1.1406864512374
DKK3	0.113178392524477	0.714784086883681	0.471786688988998	1.08293918159707
DLC1	0.239899628685095	0.799708155022434	0.550869556045472	1.16095203699475
DLEC1	0.375582745065503	1.2441061669592	0.767421452276032	2.01688413853356
DLG4	0.156216337935724	1.51177984228705	0.853853958413302	2.67666182141091
DLGAP4	0.483373707856168	1.33158996942462	0.597833210189493	2.96593065833571
DLL1	0.0316608622142976	0.656585927269575	0.447331150687483	0.963726937473283
DLX1	0.640682639645726	0.806862889759448	0.327665848614359	1.98686474536193
DLX5	0.85167538336306	0.964175703727339	0.657777472351091	1.41329678612331
DMD	0.0772067114471034	0.760011224126828	0.560576203260662	1.03039882435069
DMTF1	0.221791065572606	1.41406258624245	0.811126591883558	2.46517993346437
DNAH1	0.0428275960034762	2.40837969001474	1.02879860067678	5.6379282859248
DNM1	0.00771803060575999	1.82507657477847	1.17236407334724	2.84118609528435
DNM3	0.984744109891074	1.00708152439165	0.48858485498264	2.07581791868486
DNMT3A	0.720375499513454	1.13969579172484	0.556987901541792	2.33201923072266
DNPH1	0.590374314530002	1.18136568578234	0.643914183192404	2.16740820434289
DOC2B	0.822905821326524	1.06944234984194	0.594042392872654	1.92529515293469
DOCK4	0.496779294267659	0.820652640963422	0.46406939004029	1.45122856963647
DOCK6	0.639869970035576	1.18571422074115	0.580865756620749	2.42038405129418
DOCK9	0.921345558541792	1.01965312808935	0.692901543520969	1.50049095913283
DOK4	0.326558619331121	1.37441940134894	0.728092983600311	2.59448824992574
DOP1A	0.650615681744423	1.13792819373962	0.650544072236936	1.99045787882593
DOT1L	0.636090511470423	1.2010736526168	0.562312534373362	2.5654379563455
DPY19L1	0.936464261904622	0.981340643337038	0.617576343312097	1.55936908641994
DPYSL2	0.333728058179278	0.778485651509056	0.468541416264904	1.29346070286951
DPYSL3	0.201633378819577	1.21336178904827	0.901719527026432	1.63271037944291
DRAM1	0.753414436216888	0.941925397436999	0.64848808106563	1.36814149749509
DSE	0.750303121173405	0.901949542735527	0.477705391268432	1.70295959080709
DSEL	0.249834876272341	0.483008315136792	0.139850666519831	1.66818677591501
DST	0.985600286836325	0.996790622657575	0.703070528627089	1.41321745822329
DTX4	0.903384382459863	1.01321689076724	0.819650921276912	1.25249474024469
DUSP1	0.0601134304747651	0.764179274539442	0.577324235265677	1.01151125825662
DUSP4	0.708081000192625	1.06791956812484	0.757102356353561	1.50633820435684
DUSP5	0.824424173686802	0.976605238874962	0.792307933642801	1.20377160457415
DUSP6	0.326399487961756	0.880876891184031	0.683760379331553	1.13481874773237
DUSP7	0.719041070593431	0.889586450812811	0.470274665409427	1.68276990379816
DZIP1	0.333804550843261	0.799281912464429	0.507435836205565	1.25898001286214
DZIP1L	0.40175099157094	1.2728593453377	0.724201417750592	2.23718274129571
EBF1	0.586364428770414	0.871351752906411	0.530594249838197	1.43095006688182
EBLN2	0.281272213977058	1.44189224340336	0.741013493978549	2.80568877420061
ECE1	0.772617400354855	1.06917014372083	0.679238975533138	1.68294935567675
ECM2	0.340177672899457	0.811130010662712	0.527573816935326	1.24708974000949
EDIL3	0.0743326065217089	0.661211542886211	0.419780469683057	1.04149844030633
EDN1	0.169656469751577	0.745860178030009	0.490813069543267	1.13344048822627
EDNRA	0.306819853341826	1.2586997159985	0.809615348609456	1.9568860419653
EFCAB13	0.407181927699274	1.16597147547362	0.810951497183039	1.67641281425648
EFEMP2	0.329616240931979	0.789204503763835	0.490336330743617	1.27023781374011
EFHD1	0.0959320749465632	0.739475944998236	0.518344264339374	1.05494496775798
EFNA1	0.379192266830404	0.795689036599698	0.478102917420422	1.3242358912615
EFNB1	0.149666905804635	0.678645974476737	0.400505102362847	1.14994879205365
EFNB2	0.425196510041653	0.83659252701931	0.53959372719302	1.29706299571973
EFS	0.78727635557314	1.05641783360078	0.709108089067234	1.57383430869867
EGFL8	0.581142008307343	1.20558394583067	0.620504956104579	2.34233850373901
EGFLAM	0.0550456489724452	0.608602577994434	0.36644453648033	1.01078624748811
EGR3	0.189494270879762	0.833864905248104	0.635666635228533	1.09386058929213
EHBP1L1	0.701223250333797	1.10057056672672	0.67455019869838	1.79564927070278
EHD2	0.710634461822219	0.906382056923843	0.539253209647069	1.52345580594907
EHD3	0.219418503208114	0.716626030492178	0.42106083083738	1.21966430968574
EHD4	0.107534989179041	0.599052780687481	0.320961037528869	1.11809282775366
EIF4A1	0.369670740146596	1.33201317792474	0.712003532283982	2.49192458424141
ELF4	0.728335525780237	1.09195465885333	0.664698421955561	1.79384355010731
ELK3	0.527771173438927	0.862604490641323	0.545211567331528	1.36476654542826
ELK4	0.643872306729263	1.18263166537099	0.580753113605711	2.40828266465003
ELL	0.96486300242957	0.980583685201196	0.409844691721509	2.34611886674411
ELN	0.64167265973763	0.918798929980187	0.64315563090201	1.31257728794006
ELOVL6	0.415398145440325	1.26568804470528	0.717914954611479	2.23141503909308
EMILIN1	0.912431738259706	1.01681492873477	0.755393878068698	1.36870661692585
EML3	0.582424380163596	0.838943851808082	0.448615209110932	1.56888748351049
EMP1	0.0646420005267661	0.734883183438694	0.530041896370801	1.0188879350835
EMP2	0.465822946060983	0.864942778514237	0.585654806848136	1.27741803081951
ENC1	0.571150433625058	0.897882811454904	0.618485471924004	1.30349633047682
EOGT	0.943596870755556	0.97231722747126	0.446740792753307	2.11621774006981
EPB41L2	0.95170345355298	0.984094886025331	0.585752932966241	1.65332974057344
EPHA2	0.306655112951313	0.81756827950135	0.555659325528341	1.20292751500435
EPHA3	0.401744954299634	0.846918128259554	0.574348009239524	1.24884269543196
EPHA4	0.473380808673435	1.11642272602575	0.826197834324691	1.50859715603775
EPHB4	0.561961935924185	0.833405305001036	0.450171046672706	1.54288999156547
EPN2	0.873294492260185	1.06020929882999	0.516804813143092	2.1749870139355
ERBB2	0.687584588623337	0.90305723181109	0.549384261656453	1.48441158737866
ERF	0.423657937029307	1.29362384911954	0.688516973181609	2.43053218467201
ERG	0.226165214553661	0.741910864322044	0.457507519881624	1.20310969039701
ERRFI1	0.811985140217296	0.96253099886047	0.70267676239697	1.31848094792117
ETS1	0.21882531986572	0.783259908771972	0.530641754864191	1.1561398609623
ETS2	0.0278932252045526	0.57160265202894	0.347193560694192	0.941058904298919
ETV1	0.848898951150635	1.03814533065998	0.706327852853244	1.52584344963534
ETV6	0.916956920370001	0.952174950611771	0.379006364286596	2.39214224879599
EXT1	0.251118234820565	0.711745300819002	0.398218003455313	1.2721207199131
F2R	0.19437410483092	0.775081726636462	0.527510465548898	1.13884315516025
F2RL1	0.825526493644804	1.04722362349856	0.694813147487902	1.57837732572921
F2RL2	0.764169768693503	0.930589375815131	0.581640471300606	1.48888639823075
F3	0.00101009536961533	0.662124409516661	0.517836478305993	0.846616165612668
F5	0.223917128505037	0.835876553820118	0.626135378850375	1.1158762734491
FA2H	0.441385934418037	1.15050123625264	0.805147445903958	1.64398844131307
FAM102B	0.9718922166801	1.00892079493179	0.615611236377936	1.65351298074889
FAM107B	0.468293585717958	0.852856198575534	0.554717829443795	1.31123186752087
FAM110A	0.886322673966868	0.958049781625026	0.5323764747546	1.72407953318157
FAM111A	0.0811015901328556	1.58797454090034	0.9444342156873	2.67002518615079
FAM114A1	0.811631803050879	1.07514895839623	0.592474174967247	1.95104754195302
FAM126A	0.572940393165434	0.813431108683322	0.396756466381919	1.66769851190491
FAM131A	0.333514039460563	0.700010960046887	0.339762198259406	1.44223032078348
FAM131B	0.874722687102885	0.892820588646379	0.218119781146474	3.65454521970004
FAM160A2	0.683379799231965	1.15558399660128	0.576775190560468	2.31524239436058
FAM180A	0.76926543419285	0.920975032151239	0.531330803333497	1.59635956455849
FAM20A	0.624021298765858	0.951497603147527	0.779952437065205	1.16077294687625
FAM214B	0.69965361054353	1.20277880110125	0.4707699462793	3.07300169820161
FAM219A	0.973398683550033	0.988077315896577	0.488224293208196	1.99968906867372
FAM43B	0.372151241190006	0.756484025931645	0.409849880304326	1.39628705287122
FAM76B	0.79419588312687	1.08518878357625	0.587142308625794	2.00570573555832
FAM78B	0.566460736027534	1.40190411932456	0.441673874789393	4.44974283506423
FAP	0.553400996655312	1.09741259776235	0.806987110157828	1.4923589169745
FAS	0.411976159850095	0.846032271981208	0.5674351410014	1.26141395467772
FBLIM1	0.148577699983995	0.692531038223793	0.420679065657623	1.14005967507224
FBLN1	0.433200000988965	0.909636655658993	0.717800862956291	1.15274150258142
FBLN2	0.446183202533683	0.89062947791482	0.661113857470052	1.19982489849225
FBLN5	0.0372675681977984	0.662625704197246	0.449861867286958	0.976016986082575
FBN1	0.373483820601244	0.876401515182244	0.65541867135887	1.17189157004222
FBN3	0.72110873118659	0.94650653966151	0.69989310035687	1.28001637559394
FBRS	0.252423669568422	1.72869483427708	0.677045394887418	4.41386331348309
FBXL12	0.618352006047717	1.23850028036278	0.533857196870738	2.8732083288372
FBXL19	0.83726593458063	0.932325544337994	0.477710214522752	1.81957784070731
FBXL7	0.548627689261007	0.836269034731756	0.466233988835249	1.49998909388459
FBXO17	0.536748355020942	0.760482967437435	0.319013469820375	1.81288377599882
FBXO41	0.0212886574971197	1.89481917895213	1.09983195024662	3.26444391810928
FCER1A	0.688977100570786	0.952933546498717	0.752547227560354	1.206678213388
FCHSD1	0.346339871719494	1.29964710594468	0.753222399713197	2.24247526445513
FER	0.817172125067856	0.935037101574006	0.529074922843777	1.65249635461947
FES	0.301970697044306	1.54143268369478	0.677789746949406	3.5055335803713
FEZ1	0.422129913280264	0.736949575062665	0.349761032524852	1.55275924325976
FGD5	0.528057523654421	0.848532573365426	0.509442288274024	1.41332501175259
FGD6	0.793036572309402	1.08093083974435	0.604392868405181	1.93319865502969
FGF1	0.640786330751975	1.10607092634772	0.724221553804094	1.68925225669636
FGF18	0.191452911296675	0.711583369861065	0.427075988669769	1.18562247866002
FGFR3	0.841854628255669	0.970606286859443	0.724041498515686	1.30113614485132
FH	0.243230530072838	0.616024979301004	0.273033443096061	1.38989118263175
FHL3	0.901592078230265	1.03154005149508	0.630550737037677	1.68753252567348
FHOD1	0.0835299305649082	1.60149206040819	0.939481725713323	2.72999117423289
FILIP1L	0.425117609960636	0.856569251576371	0.585507648108682	1.25311921221892
FKBP14	0.146909787922134	0.596077516660341	0.296272494377841	1.19926220830621
FKBP7	0.104087324415489	0.602209316219622	0.326701885669882	1.11005193556842
FLACC1	0.873677104338303	0.941810704467364	0.449776599769246	1.97210660471083
FLNA	0.614054046892796	1.10759712222045	0.744543390008647	1.64768286390506
FLNC	0.427743396535456	0.819195092517695	0.500418163307287	1.34103965205793
FLRT2	0.889529490136367	1.04801774174494	0.540696924643658	2.03134350678251
FLRT3	0.485379788957628	0.915091454746758	0.713194002366221	1.17414387638182
FMNL1	0.510176146495735	1.16528066101949	0.739137551939061	1.83711274766619
FMNL2	0.268345367340156	1.28606559180354	0.823739615650607	2.00787321017048
FNBP4	0.243006530055687	1.43971140179731	0.780851575779913	2.65449796703669
FNDC1	0.0779015819960848	0.833228639960081	0.680261288023081	1.02059308485326
FOS	0.0581269265900577	0.820469106501297	0.668599648503967	1.00683504131253
FOSB	0.0695299520130725	0.856631825584615	0.724801550879165	1.01244000335585
FOSL1	0.176119233751549	0.814157654713431	0.604423421606837	1.09666942582454
FOSL2	0.792537057438357	0.952316556221099	0.661703283204678	1.37056418831806
FOXC1	0.182121755467848	0.718029358128884	0.441387973614172	1.16805665300171
FOXC2	0.320090445306907	0.74998252824177	0.425348651676048	1.32238292151989
FOXL1	0.917245204477099	0.958429554657931	0.43025659260628	2.13497533106339
FOXO3	0.989613247283199	0.995882306084641	0.535075843076696	1.85353456038998
FOXP1	0.694348758434703	1.14868226444405	0.575362392601184	2.29328673826428
FOXQ1	0.253264654809097	1.13946620870362	0.910806412416609	1.42553151040345
FOXS1	0.284539182404535	0.807165987101948	0.545219210386906	1.19496327040994
FRMD4A	0.551575082473269	0.813089921288354	0.411461835881257	1.60674736378586
FRMD6	0.999410028882212	0.99982242282722	0.624427707538078	1.60089769419326
FRMD8	0.379936669506851	0.753003775724831	0.399737475996327	1.41846767016926
FRS3	0.483287771052142	1.29949404251183	0.62470883887664	2.70315491223134
FRYL	0.979238795432429	1.00927748624529	0.503442383816751	2.02335178162589
FRZB	0.310696512223235	0.840169618563589	0.599986207172152	1.17650202541198
FSCN1	0.588038722257248	0.883459177374913	0.564251676463312	1.38324820402852
FST	0.128733870929611	0.674893153786213	0.406362535261385	1.12087293858062
FSTL1	0.584563040183152	0.875465898953738	0.543468294709553	1.41027645529991
FSTL3	0.944864075168649	1.0101652241063	0.75841907741691	1.34547483097236
FUS	0.38824348850647	1.40261047035387	0.650358631719995	3.02497120141755
FUT11	0.180275234582031	0.604930001177716	0.289996062270941	1.26188025954289
FUT4	0.248640614780894	0.594635772794246	0.245879955346059	1.43806640028446
FUT8	0.207765547958646	0.706050860747412	0.410815221111963	1.21345995071175
FXYD1	0.611274289465332	0.812784807013799	0.36544171885945	1.80772776730107
FXYD5	0.93428749407184	1.01494867264341	0.713282497518758	1.44419751176291
FZD10	0.330596184933191	0.705419111550037	0.349252550568054	1.42480311777446
FZD6	0.865094795962203	0.961325709837935	0.60989722068113	1.51525058494828
GAB1	0.801216364798209	1.08452746415371	0.576640976883149	2.0397437359746
GABBR1	0.0288737320751242	1.64946454681188	1.05293808523383	2.58394423123666
GABRE	0.72818690551838	0.939927562623302	0.662763393300909	1.33300033150423
GALNT5	0.856211232217205	0.965081567051955	0.657050566411399	1.41752017070828
GALNT7	0.618179420350775	1.10197888405221	0.752206527016426	1.61439367684513
GAS1	0.660861537326624	0.924136886402373	0.649629919809474	1.31463924115432
GAS7	0.749165498762473	1.05256868230568	0.768879219969913	1.44092960532092
GASK1B	0.203048062479158	0.771118094652913	0.516792207916123	1.15060387287737
GATA6	0.388633986604002	0.814360421119683	0.510575296907449	1.29889342375771
GDPD3	0.165200940122449	1.45477370685131	0.856802765878076	2.47007435366642
GEM	0.779926998774822	1.04411444244897	0.771327191658022	1.41337551783583
GGA3	0.376501649664507	1.36893758598922	0.682532565150084	2.74564205434199
GGT2	0.740660588299733	0.939480450988301	0.649137212360952	1.35968713699069
GGT5	0.0224002641537341	0.698884334966164	0.513873943141977	0.950504146356664
GIGYF1	0.060333453554591	1.9677158589594	0.971017824978658	3.98747129249191
GJA1	0.0136596387329742	0.677099213715968	0.496661671753817	0.923089844231088
GJC2	0.0750299728401652	0.701186678235383	0.474359254727701	1.03647763342786
GLCE	0.39476017820717	0.79355220792323	0.465896322662861	1.35164214883818
GLI1	0.845512893396834	1.08849958935729	0.463844784000425	2.55437033443043
GLI2	0.684645577750693	1.17471845267083	0.540055458372306	2.5552254340776
GLIPR1	0.446101048335088	1.20440157920013	0.746445564490919	1.9433207630741
GLIS2	0.524001116129267	0.835589039385188	0.480890662927975	1.45190808756716
GLS	0.776426079801343	1.07464558989324	0.653851802847416	1.76624601912506
GNA15	0.476756167364513	1.13918322444629	0.795613444508543	1.6311167537666
GNAI2	0.952668581192116	0.977411648536663	0.459654930870507	2.07837111392653
GNAQ	0.513362308624475	0.812517563590477	0.435964380257372	1.51430901477149
GNB3	0.278878454953296	1.33275547880505	0.792409845918417	2.24156372543072
GNB4	0.749830370599318	1.0762502633751	0.685095502459993	1.69073454030246
GOLIM4	0.46050441342855	0.832933243260957	0.512593667923985	1.35346538816804
GON4L	0.134594361804433	1.79288858121571	0.834477111059829	3.85205228765491
GOT1	0.383899767974251	0.788336574654366	0.46154748953284	1.34650186390746
GPCPD1	0.215584155866664	1.52966085760961	0.780609236874878	2.99748225971609
GPM6B	0.419486631385276	0.799556222410175	0.464503797832793	1.37628616983871
GPR153	0.76320464467781	1.06020672260965	0.724787641322504	1.5508519055536
GPR161	0.643613542824304	0.881831882141267	0.517630846656958	1.50228193196561
GPR173	0.448100464680438	1.15743809851468	0.793301091250458	1.68871941141743
GPR176	0.645463781765363	0.88397968685664	0.522733435381521	1.49487297709364
GPSM1	0.764559195094451	0.928901691619502	0.573270247258133	1.50515111645947
GRAMD1A	0.82455130761954	0.921781779306573	0.448654442019749	1.89384427987941
GRASP	0.22307173571725	0.753843095357266	0.478487529233439	1.18765772919565
GRB7	0.812103067800763	1.04361874520928	0.733944269884387	1.48395474975745
GREB1L	0.767569201870241	0.937070118144415	0.608947949224375	1.44199583468117
GRHL3	0.488275694793538	0.893457173260354	0.649695342487601	1.22867699404143
GRID1	0.285652593025271	0.833889936831373	0.597434047286861	1.16393170075683
GRIN2D	0.451870122418213	1.28345542518806	0.669911016927764	2.45892034437505
GRIN3B	0.257798248727881	1.34637122786911	0.804358530711609	2.25361628430804
GRIP2	0.771485815474758	1.23374931450312	0.298942063860452	5.0917470475064
GRK2	0.666127449927958	0.837848257472909	0.37509488383554	1.87149900679044
GRM2	0.163284843564805	4.38324191105469	0.5489101804442	35.0017367782805
GRP	0.43258009766195	1.11441157176219	0.850259059259797	1.46062913150097
GSDMB	0.187755480566527	1.26696893143534	0.890959784341228	1.80166411709514
GSN	0.34861193877731	0.847067009378416	0.598668021449718	1.19853156118104
GTF2H4	0.168505244010589	1.6483838384876	0.80930400894668	3.35741482675162
GUCY1A1	0.487302576952485	0.862822961141565	0.569000088651204	1.30837143459472
GUCY1B1	0.863787533507245	0.962033434375093	0.618219480338485	1.49705461941899
HAPLN3	0.678370185230618	0.931060033387215	0.664286118417213	1.30496899112763
HAS2	0.211130399510426	0.793994765545859	0.553086130783281	1.1398363701896
HBEGF	0.094221910223548	0.779838561486431	0.582808446809894	1.04347866835156
HDAC6	0.587936558183243	1.2667199414779	0.538583041208504	2.9792609261096
HDAC7	0.907482997080419	1.04447578918753	0.501388800842181	2.17581579877029
HEG1	0.57660523453555	0.886274494338935	0.580120611149545	1.35399857239903
HEPH	0.540610798410145	0.872698166993224	0.564213893664114	1.34984639553511
HERC4	0.790230492478921	1.12793925425218	0.464564529403663	2.73857963912155
HEY2	0.752305580847935	1.06657361680224	0.714760167499101	1.59155382712347
HEYL	0.156709863371968	0.750744499438577	0.504871958813413	1.11635691703285
HGF	0.949091950352183	0.977391201676606	0.484385697112379	1.97217541064845
HGSNAT	0.48011548740282	1.30044899769533	0.627198788041719	2.69638211656476
HHIPL1	0.489076330324581	1.31977074274538	0.601311150765362	2.89666142260907
HIC1	0.208600565711871	0.683671255636623	0.377938680135488	1.2367254540239
HMCN1	0.47032980375818	0.804442415578328	0.445582559369317	1.45231806401365
HMGA2	0.743690411980959	1.04340818159955	0.808786024172622	1.34609229251038
HMGXB3	0.040758151621999	2.91662892218739	1.04603135641713	8.13237979679426
HNMT	0.0959736238704085	0.716707496412539	0.484201039074735	1.06086025010501
HNRNPDL	0.847375180842249	1.07487595855198	0.515260768152005	2.24227885700817
HNRNPH1	0.372678739506895	1.33928846935838	0.704580831963229	2.54575986570397
HOOK3	0.116442185779929	1.65021650459309	0.882970168992584	3.08415233907444
HOXA2	0.957839437355157	0.959408186483116	0.206434726758245	4.45886253124831
HOXA3	0.903479745000684	1.06639884896508	0.377285711747855	3.0141785645836
HOXB2	0.69211690033245	1.10262011437793	0.679883348050731	1.78820546218183
HOXB3	0.318044731651166	1.53036808449678	0.663823562155238	3.52808578599178
HOXB4	0.540419955584567	1.33672374405383	0.527841640648168	3.38516371259214
HRH1	0.625720184577397	0.920013387017192	0.658124676158247	1.28611593358235
HSPA12B	0.0913344074425521	0.656525352619001	0.402818667921209	1.07002374258338
HSPB6	0.522008726199816	0.900115832825033	0.652221229810702	1.24222959246122
HSPG2	0.790074296072621	0.958344080772138	0.700609237109843	1.31089247543992
HTR2B	0.63435457995365	0.867770748913373	0.483697128484866	1.5568131963662
HTRA1	0.238352377539522	0.762062734043816	0.485100591481365	1.19715296335738
HTRA3	0.563776847958836	0.925567091086789	0.711785696774709	1.20355669407896
HYAL2	0.0770672423281888	0.599107413557294	0.339505054262403	1.05721457890843
ICAM1	0.652399905587845	1.06216902504737	0.816990484929675	1.38092555370114
ICAM5	0.63269122573082	1.06077903831777	0.832801039157611	1.35116566289661
IER3	0.0235069927469608	0.747332319512573	0.58085319326704	0.961526255277513
IER5	0.760864035992574	0.918315063340155	0.530470861490676	1.58972455751418
IFFO1	0.718096265872545	1.10912408463752	0.632082870348658	1.94619454636456
IFI16	0.796016811844943	0.947818253309404	0.631330475917827	1.42296226077231
IFI44	0.844225166605951	1.04926454355157	0.649473887468585	1.69515064977534
IFITM1	0.0777258866708394	0.743254849509635	0.53451887246691	1.03350470820614
IFITM2	0.0987892448859038	0.693893831721114	0.449632519595285	1.07084925737578
IFITM3	0.0252904481858018	0.600819039729765	0.384488093760196	0.938867872270033
IFNAR2	0.360433775467144	0.780991517878883	0.459806161698996	1.3265323560367
IFNE	0.498082104921754	0.890707416721358	0.637270927095414	1.24493314926267
IFNGR1	0.162481551712725	0.681960969552207	0.398556226376254	1.16688871786321
IFNGR2	0.895972311284882	0.953616094037932	0.467931538137457	1.94341176153215
IFNLR1	0.918065508968446	0.975641571843036	0.60987638005966	1.56076953925521
IGF1R	0.824616368267859	1.05466388910831	0.658703261930616	1.68864492294897
IGF2	0.999679278057348	1.00005042516015	0.782067626368	1.27879075816956
IGF2BP2	0.597580193083308	1.0811157566996	0.809299103109192	1.44422658432928
IGFBP5	0.815165116438429	0.976667093514219	0.801270839051713	1.19045716512335
IGFBP6	0.896913610386094	0.989271436818772	0.840328825886988	1.16461311995632
IGFBP7	0.0278211684484778	0.628187806224771	0.415137974756088	0.950575336118907
IGSF1	0.476735748478841	1.06006581681248	0.902723587409024	1.24483236247281
IKBIP	0.240187096569946	0.707668197726826	0.39740642175909	1.26015648125968
IKBKB	0.507790529703514	1.28827546424424	0.608762324811162	2.72627527054754
IKZF2	0.831920983252521	1.04413641193116	0.700711562407951	1.55587677613596
IKZF4	0.409725984908865	1.2972687797383	0.698714606975215	2.40857464561835
IL13RA1	0.270113159663531	0.730931489655892	0.418745700797297	1.27585988716623
IL13RA2	0.260292857188754	0.713840027070843	0.396921145145254	1.28380054950719
IL17RD	0.743854303560861	0.941154968023002	0.654143290861433	1.35409578636497
IL18R1	0.890892954753899	1.02206206837593	0.748281312278896	1.39601357734235
IL1R1	0.461977627324416	0.842147454949796	0.532828669609305	1.33103261203727
IL1R2	0.243880444310081	0.773787888585078	0.50268689927927	1.19109469011309
IL1RAP	0.566768081941438	0.918877757568439	0.687922848011512	1.22737067942228
IL6	0.307336947684493	0.86114965996387	0.646295290276185	1.14743020413933
IL6R	0.476447352026706	0.84835633151889	0.539485038572677	1.33406566219581
IMPG1	0.0701711796083945	3.50796438958233	0.901784195766245	13.6460743228278
IMPG2	0.342330612633316	5.91639021100443	0.150830877316578	232.072329960662
INAVA	0.505046810083557	0.893598887285739	0.641924184602845	1.24394592151463
ING1	0.444961027402798	0.707032034040643	0.290476416917311	1.72094623881963
INHBA	0.711038021676785	0.945159357896792	0.701313614244799	1.27378991891073
INHBB	0.279382964702184	0.878203654461719	0.694055841033429	1.11120980923028
INO80D	0.379270575050195	1.39482986288325	0.664295190770243	2.92874368717776
