p.value	HR	Low 95%CI	High 95%CI
CPSF1	0.969135195381	1.00040483625561	0.980102823913774	1.02112738784606
CPSF7	0.931858351732522	0.999042201209517	0.977337597679228	1.02122881813571
CPXM2	0.233537341204722	0.959303976752751	0.8959215835943	1.02717038707973
CRACR2A	0.131338751572985	0.776469982380557	0.558982687018337	1.07857657766471
CREB5	0.916552917275656	1.00502045457402	0.915147331599073	1.10371967358222
CREBZF	0.731231201761662	0.995083174803001	0.967486463183542	1.02346705866847
CRIM1	0.0665309497675019	0.984961629732848	0.969147378313657	1.00103393328481
CRISPLD2	0.254871015577129	1.01691711667015	0.987971266311524	1.04671103041033
CRLF1	0.0706401468908927	0.996561354091093	0.992846599247361	1.00029000776226
CRLF3	0.742294190593719	0.982160182221053	0.8822340875188	1.09340438913832
CRMP1	0.704219708300686	1.02012515042208	0.92040130379947	1.13065389871547
CROCC	0.589676987389683	0.974232740821976	0.886054142104754	1.07118672346017
CRTC1	0.279239949682799	0.984128240413702	0.956017133412069	1.01306593755608
CSF2	0.426892689799341	1.02006935518064	0.971273415603357	1.07131676072105
CSF2RB	0.956571291773681	0.998776315958311	0.955717138505998	1.04377549499495
CSGALNACT2	0.267410871544106	0.980859553744452	0.947924953092595	1.01493843055083
CSNK1E	0.525860454786962	0.993112806101772	0.972131153507677	1.01454730885296
CSRNP1	0.0465900276797422	0.989991012506621	0.980231063728433	0.999848138984719
CSRNP2	0.495344039786985	0.984104084179895	0.939803706302081	1.030492689064
CST6	0.254558314950287	0.999592252826263	0.99889121409255	1.00029378356081
CTF1	0.0340076048397713	0.976585418662911	0.955426205484017	0.998213231404785
CTHRC1	0.0431502660742282	1.00258692482328	1.00007958166227	1.00510055425376
CTSE	0.96442056208361	0.999789312219872	0.990575702826926	1.00908861985658
CTSK	0.191394859046609	1.00253002051357	0.998736867030972	1.00633758020647
CTTNBP2NL	0.446687874569904	0.977001155785365	0.920169794227414	1.03734252568829
CX3CL1	0.02109218568411	0.982844915562516	0.968497712381865	0.99740465640482
CXCL12	0.909907565368085	0.999062402228078	0.982961014653101	1.01542753849499
CXCL14	0.15075916114259	0.99955968129724	0.998959370498434	1.00016035284451
CXCL2	0.194496092939275	0.994784448879039	0.986956886035714	1.00267409218498
CXCL3	0.773330360531019	0.966166613032677	0.764420251014522	1.22115802518332
CXCL8	0.838654294541169	1.00128768736338	0.988961155219956	1.01376785890294
CYB5R3	0.0340036238970607	0.985597072178117	0.972466192104219	0.998905254057379
CYC1	0.96718175361496	0.999823700352229	0.991461109837709	1.0082568260793
CYP39A1	0.016794346702512	0.906651891831237	0.836673733277806	0.982482920481767
CYSLTR2	0.0693982021328941	0.98499361265716	0.969048586341123	1.00120100338691
CYTH1	0.533055622405046	0.988102196725545	0.951606984135051	1.02599704232024
CYTH2	0.497323917791549	0.990390285768361	0.963154680554519	1.01839604577285
DAB2	0.36927294674446	0.976422104286896	0.926865312252702	1.02862855383255
DAB2IP	0.0770937249908187	0.986366902575055	0.971469043777478	1.00149322588025
DACT3	0.625370267456237	1.05170337161986	0.85903047478864	1.28759108592595
DAPK1	0.0455232486198563	0.924822987401194	0.856629707242479	0.998444894911362
DBNDD2	0.17835357105316	0.767230257398131	0.521605057097947	1.12852101385334
DCAF15	0.952344949688587	0.998685534515205	0.956520663896304	1.04270909609753
DCHS1	0.942510152269871	1.00313836479046	0.921246079064832	1.0923102977393
DCLK1	0.110296989184024	1.06270311729369	0.986266492424667	1.14506365589825
DCN	0.792502448607171	1.00112708904521	0.992760067879237	1.0095646277969
DCUN1D3	0.318405224945936	0.962965549607	0.894160880407733	1.03706466034062
DDHD1	0.496281760198446	0.902213669329881	0.67075557930025	1.21354116200549
DDX17	0.707977537377413	0.999104933343136	0.994434526952008	1.00379727450751
DDX39B	0.447716874706145	1.00867240327103	0.986436325949638	1.03140972240767
DDX47	0.964113652104465	1.00777666167196	0.71912976064026	1.41228169851636
DDX5	0.295222964144048	0.998301943897753	0.99513015345687	1.00148384382488
DDX60L	0.882770740897561	1.01183153277975	0.865389092652662	1.18305518225238
DENND5A	0.305617128160851	0.973315805232231	0.92423267771483	1.0250055852355
DEPDC7	0.396592281802472	0.73104404386765	0.354304311134853	1.50837959708302
DEPP1	0.0267316082777806	0.989165949062016	0.979679026503052	0.998744740179156
DGKA	0.689144663586092	1.01733402277614	0.935177877537808	1.10670765290428
DGKD	0.198085532333831	0.970445792210844	0.927107975315235	1.01580944258355
DGKH	0.16773125120741	0.862750501571172	0.699510651011766	1.06408448089347
DGKZ	0.485682078628524	0.968160480504112	0.883979587217111	1.0603578742817
DHH	0.197931849735162	0.648504982265705	0.335413886485357	1.2538500311668
DIP2A	0.70956442009185	1.02739266911945	0.891196694674532	1.18440261601943
DKK2	0.105346780820545	0.821897626371776	0.64822485376243	1.04210090729278
DKK3	0.209694292922503	0.980000810831584	0.949550490861758	1.01142761598592
DLC1	0.045377181500967	0.97212707064833	0.94558090852744	0.999418487582418
DLEC1	0.876008317068927	1.01411272621868	0.850422896900904	1.2093096566737
DLG4	0.783887564160509	0.99448242736691	0.955927530008703	1.03459233811644
DLGAP4	0.989584915649159	1.00015868030012	0.976613197272772	1.02427182898317
DLL1	0.00135626918824128	0.893369541271136	0.833822933550282	0.957168608774984
DLX1	0.473719558411651	0.795753862717641	0.425931160494039	1.48668204809333
DLX5	0.56260498894415	0.934823084145904	0.744118419204425	1.1744020522787
DMD	0.231221218587133	0.983386199220757	0.956781496077935	1.01073068488678
DMTF1	0.872255955034369	1.0030792547843	0.966183202244858	1.04138427271439
DNAH1	0.964953847727561	1.00744557688366	0.723626147602793	1.40258418486498
DNM1	0.00284090189886616	1.25369692923069	1.08070455158105	1.45438083707801
DNM3	0.0622727612284236	0.657563497308673	0.423192644062672	1.02173267673523
DNMT3A	0.650187010390558	1.02519206959943	0.920675843917724	1.14157310253432
DNPH1	0.145310923084887	1.01028557423754	0.996467099210688	1.02429567651654
DOC2B	0.231158225676925	0.836824126101506	0.625166843709732	1.12014036744196
DOCK4	0.049888749921546	0.831609501119434	0.691636316427585	0.999910423912106
DOCK6	0.307760151481947	0.976197574565552	0.932036232893529	1.02245135001799
DOCK9	0.541213891939174	0.997404068983339	0.989121950292644	1.0057555355335
DOK4	0.857686220065045	1.0037925718283	0.963108830427058	1.0461948799814
DOP1A	0.340736160338891	0.965631274047773	0.898595938918533	1.03766745100287
DOT1L	0.960262505124304	1.00375730767526	0.866081491875398	1.16331862782311
DPY19L1	0.907807701105855	1.00172436081222	0.97293649914011	1.03136401597793
DPYSL2	0.318279644733829	1.01198649553317	0.988580698360767	1.03594645216082
DPYSL3	0.370752795857902	1.00185716701039	0.997794925217625	1.00593594707967
DRAM1	0.0816909395671856	0.978201083566175	0.954228041921185	1.00277639919649
DSE	0.659677381978616	0.966208828273202	0.829133530961549	1.12594590011385
DSEL	0.442808820442048	1.29102720768317	0.672395122054347	2.47882710077644
DST	0.831602432977427	0.994517003925977	0.945374756609721	1.04621375193564
DTX4	0.712639709428486	0.999573756108435	0.997308570268112	1.00184408686282
DUSP1	0.104474561005064	0.999575959433978	0.999064289497099	1.00008789142218
DUSP4	0.797565214883831	0.997696339792168	0.980267919933042	1.01543462373295
DUSP5	0.269680438245067	0.999085659859456	0.997464168437223	1.00070978720037
DUSP6	0.0174271735831307	0.997598245470232	0.995622682376378	0.999577728572746
DUSP7	0.290036882562554	0.95922064942645	0.888021623225676	1.0361282092928
DZIP1	0.553791344827599	0.949121424058595	0.798456146497094	1.1282165984432
DZIP1L	0.00252217714479036	1.33243144025282	1.10603507862588	1.60516929099563
EBF1	0.269771654476941	0.9256508458983	0.806970607500407	1.06178525035288
EBLN2	0.634382901335851	1.11305664475212	0.715821436142875	1.73073203996585
ECE1	0.557278179264643	0.999186272738084	0.996473559340094	1.00190637099231
ECM2	0.860580208879545	1.00699917077184	0.931593497650622	1.08850838106158
EDIL3	0.607824146253858	0.987026140075222	0.939006137469751	1.03750184617209
EDN1	0.472477369784517	0.975301634475803	0.910981779357779	1.04416279201737
EDNRA	0.112718582484157	1.0213412069805	0.995034757119292	1.04834313938576
EFCAB13	0.269016089476096	0.959393379713575	0.891401681108758	1.03257114782795
EFEMP2	0.0584791674442632	0.988472937290611	0.976672450913375	1.00041600112932
EFHD1	0.0419755013806251	0.970774143511899	0.943417312194576	0.998924257091537
EFNA1	0.0350925782258308	0.990222750124599	0.98121486933861	0.999313326269973
EFNB1	0.591557165231918	0.994621862241334	0.975221804208626	1.01440784504526
EFNB2	0.173381941172185	0.985785547612378	0.965675796275596	1.00631407520967
EFS	0.621593045481085	1.01031170201774	0.969982577293644	1.05231759737574
EGFL8	0.479824029957669	0.857032775783623	0.558653103550434	1.31477865977894
EGFLAM	0.0619344961009715	0.847708472524516	0.712706471865305	1.00828276823289
EGR3	0.241065380230932	0.982325351392217	0.953470837275314	1.01205307835672
EHBP1L1	0.89190413404537	0.99754429351527	0.962789967517004	1.03355316434299
EHD2	0.842044883376462	0.999224707855291	0.991631432008269	1.00687612812596
EHD3	0.204842992408424	0.931497877775366	0.834720634025609	1.03949544426068
EHD4	0.0188101242787049	0.965822848489036	0.938204818388115	0.994253873334501
EIF4A1	0.807149345235779	1.02781992478905	0.824580506233746	1.28115301029673
ELF4	0.768475343040183	1.00867244451804	0.952315774286638	1.06836422098766
ELK3	0.279757974634432	0.993325450261372	0.981335703924758	1.00546168471275
ELK4	0.640116087440442	0.978618660642608	0.89384914841366	1.07142741552932
ELL	0.104987140727491	0.918057923668652	0.827903930530196	1.01802916996787
ELN	0.764878744987868	1.00318611356134	0.982489791333466	1.02431840749859
ELOVL6	0.711498595540019	1.01769190368101	0.927372373830852	1.11680791885094
EMILIN1	0.182831373909219	1.00865891030737	0.995944458421495	1.02153567775752
EML3	0.063166571395756	0.969119302622503	0.937577175316483	1.00172257542266
EMP1	0.0812099859879778	0.994198638878584	0.987717955280612	1.00072184398755
EMP2	0.554369949413942	0.994967015475158	0.978462684131171	1.01174973551759
ENC1	0.882752038716811	0.997600450417231	0.966252855550456	1.02996503757364
EOGT	0.895755299416461	0.992628455281172	0.888628710183708	1.10879970334313
EPB41L2	0.974057207559085	0.999194454998496	0.951824198107521	1.04892222837453
EPHA2	0.135621098673229	0.992150143895222	0.981933783378392	1.00247279877118
EPHA3	0.307418391061144	0.953245874293752	0.869505086759436	1.04505161694294
EPHA4	0.656595331609669	0.998007185078488	0.989269708667659	1.00682183305675
EPHB4	0.77345454570348	0.994011117459403	0.954176756235637	1.03550845812984
EPN2	0.349899297929398	0.966345204135694	0.899413006108157	1.03825833873227
ERBB2	0.220811457717129	0.994799939069377	0.986531966209058	1.00313720454013
ERF	0.880012863699637	0.998462945555105	0.978719085634481	1.0186051015857
ERG	0.0277720448356353	0.887809303024763	0.798524717850903	0.987076969462686
ERRFI1	0.496641103332061	0.998815253883769	0.995407227955036	1.00223494804275
ETS1	0.0745206018409628	0.988860996981763	0.97676227088614	1.00110958469418
ETS2	0.00443576191366334	0.972730016444269	0.954379635990326	0.991433229722914
ETV1	0.504372302635014	0.988851160335925	0.956834197144118	1.02193945431324
ETV6	0.750613430856998	0.989921823342245	0.929978671068637	1.05372870025415
EXT1	0.923383849313961	0.99780539760252	0.954114491604323	1.04349700192753
F2R	0.0550966905948543	0.982721975081083	0.965375296067684	1.00038035388007
F2RL1	0.294128069376999	0.987825841385516	0.965477546792473	1.01069144088417
F2RL2	0.20437774975308	1.04721651831691	0.975201961853817	1.12454904638531
F3	0.00209713702890125	0.975265700544906	0.959826171852308	0.990953585714167
F5	0.150680231156953	0.923433490450115	0.828372659156164	1.02940313379431
FA2H	0.126995402425141	1.06324711476061	0.982713817455833	1.15038010758159
FAM102B	0.669708714907613	0.978326393104112	0.884620931436186	1.08195781654206
FAM107B	0.341376933922952	0.980376067564908	0.941156483468203	1.02122999813187
FAM110A	0.0704652067165982	0.953688982991064	0.905928380021317	1.003967528048
FAM111A	0.808949264812516	1.00281602440625	0.980214858026472	1.02593831400462
FAM114A1	0.612493098407844	1.00707846356936	0.979963452937484	1.03494373054942
FAM126A	0.257224534629289	0.825845504185188	0.593116334305707	1.14989380216825
FAM131A	0.145864438716786	0.879896834153561	0.74052895463506	1.04549381075181
FAM131B	0.449796695492941	0.563576326649479	0.127372705080898	2.49361333543157
FAM160A2	0.379515198961821	0.984046946271552	0.949377655333667	1.01998228737123
FAM180A	0.323513728013196	0.804569103241379	0.522496013262205	1.23892130362684
FAM20A	0.522802978868572	1.00230351255689	0.995255202427789	1.00940173820068
FAM214B	0.312927084597734	0.947971621116124	0.854525706121544	1.05163623282939
FAM219A	0.450296995855964	0.973718881180051	0.908665956546344	1.04342905413798
FAM43B	0.0796418513185936	0.69957943570929	0.4691720528553	1.04313840496009
FAM76B	0.206178739263648	0.929991720085173	0.831013602100649	1.04075865574367
FAM78B	0.551416621521194	1.25768562332082	0.591463063612113	2.67433965774272
FAP	0.231333970206169	1.02820838079491	0.982422629969719	1.07612797393468
FAS	0.607959416682495	0.994008236213852	0.971444393284357	1.01709617193885
FBLIM1	0.136982237982834	0.966770052626442	0.92465514231279	1.01080315447936
FBLN1	0.448518894774627	1.00206447593601	0.996734271800134	1.00742318423486
FBLN2	0.830185754907629	0.998568980139996	0.985585506219217	1.01172349005307
FBLN5	0.0126984622972859	0.946337164413945	0.906164013804485	0.988291319350773
FBN1	0.277864269582227	0.993441307143273	0.981703802074094	1.00531914886487
FBN3	0.552602078699811	0.983775620771737	0.932074345055554	1.03834471698406
FBRS	0.518876429206762	1.01083180060205	0.978279251099874	1.04446754641846
FBXL12	0.768536634965422	0.989678629765958	0.923603533862476	1.06048077373561
FBXL19	0.782349078943066	0.990635286108868	0.926666687269264	1.05901969237278
FBXL7	0.264456964831174	1.05517076207044	0.960194944123039	1.15954092858216
FBXO17	0.607597448551743	0.856444719391021	0.474050124871375	1.54729957633022
FBXO41	0.0188103582225393	1.15384328149728	1.02399664221563	1.30015496474259
FCER1A	0.818310533008098	1.00112460868751	0.991569912104216	1.01077137364207
FCHSD1	0.813165069321214	0.992537687295629	0.93276133383749	1.05614483037071
FER	0.383650699083331	0.954997555991253	0.861017979098184	1.05923494524993
FES	0.935237961166813	0.997548680869609	0.940207714970023	1.05838673184725
FEZ1	0.932552243401103	1.00666253927421	0.863173630931172	1.17400419992535
FGD5	0.0455208578491045	0.923364488009945	0.853957506334588	0.99841265097307
FGD6	0.273390340780304	0.951928065306857	0.87160013310984	1.03965913622074
FGF1	0.141189333029509	0.950996906422275	0.889431135740456	1.01682421458276
FGF18	0.775045558331632	0.974953118027729	0.819277961568872	1.16020889971429
FGFR3	0.224128467018589	0.966376298516108	0.914528875231204	1.02116310991011
FH	0.599621907516458	1.00421731608438	0.988561453650082	1.02012112064473
FHL3	0.567049924860278	0.9891077100947	0.952702103216924	1.02690448448188
FHOD1	0.315345989040264	1.00763504040539	0.992785022061049	1.02270718442641
FILIP1L	0.449301567478462	0.982540507299365	0.93871530750098	1.02841174610662
FKBP14	0.936226620573333	0.995110013029375	0.882516083835936	1.12206899813898
FKBP7	0.249527087880327	0.940867936701797	0.848148434103097	1.04372352611794
FLACC1	0.604863432994667	0.896928555135104	0.594027393476813	1.35428238133625
FLNA	0.202393718633547	1.0013470587464	0.999276685457161	1.0034217215839
FLNC	0.649340784208587	0.957787968347234	0.795294521901205	1.1534818448362
FLRT2	0.316725416266936	1.16602583242148	0.863218094162302	1.57505530881351
FLRT3	0.259223720313494	0.991156043282522	0.975977826394702	1.00657030884037
FMNL1	0.775719715389333	0.992042314724017	0.938987625515543	1.04809470056929
FMNL2	0.628544831291161	1.00308031626518	0.990659108828478	1.01565726485726
FNBP4	0.9333926489454	1.00129998402847	0.971254314441671	1.03227511384778
FNDC1	0.223580372214621	0.997582194889547	0.993700830334831	1.00147871993356
FOS	0.0325079138535779	0.999255135472439	0.998572819636116	0.999937917529043
FOSB	0.189702336903945	0.99886905161736	0.997181244383107	1.00055971559734
FOSL1	0.294180132856868	0.986211200445562	0.960955397610229	1.01213077558338
FOSL2	0.708444199052659	0.998350595833586	0.989749973378976	1.00702595504859
FOXC1	0.13254121368489	0.929679344529282	0.845415666329233	1.02234169304808
FOXC2	0.126012805365875	0.817822401280341	0.632083426940345	1.05814114328782
FOXL1	0.334491617891993	0.727272150997915	0.380914382423154	1.3885660558481
FOXO3	0.17132011212387	0.975883817531484	0.942341412691836	1.01062015580892
FOXP1	0.580968605348417	0.984352537881904	0.930742849761191	1.0410500806782
FOXQ1	0.797695129264717	0.999379205449495	0.994645196665598	1.00413574572426
FOXS1	0.359685169732405	0.967561729507316	0.90164216198815	1.0383007138252
FRMD4A	0.425931003292117	0.894862818471287	0.680759898625256	1.17630234316018
FRMD6	0.572416931060276	1.01561729888094	0.962415914705762	1.07175960208593
FRMD8	0.114727030362242	0.971215099397193	0.936598510384988	1.00711111414151
FRS3	0.237504074724474	0.937658867745077	0.842676411210052	1.04334729270335
FRYL	0.577991638665075	0.963915834439831	0.846852143136133	1.09716169866795
FRZB	0.182597531343384	0.973141100419395	0.934948360681426	1.01289401762816
FSCN1	0.769801807216967	0.998102373084503	0.985485206618682	1.01088107712446
FST	0.723212336564732	1.01087622170911	0.952136996344828	1.07323918673442
FSTL1	0.419800740765373	1.00317773718589	0.995475195426216	1.01093987776815
FSTL3	0.323528129582866	0.994754437290843	0.984421772973912	1.00519555507235
FUS	0.247216687024675	1.00691548847629	0.995229922219522	1.01873826167961
FUT11	0.205241861316098	0.947135848990419	0.870796498418887	1.0301675742514
FUT4	0.902962111876404	1.02115047659104	0.729398807597019	1.42959967164933
FUT8	0.303992544139938	0.970937599890945	0.917842982107566	1.02710359098383
FXYD1	0.0198930330087779	0.303027021542369	0.110918310907552	0.827864894745594
FXYD5	0.633582456765948	0.998679031189938	0.993266039481428	1.00412152202363
FZD10	0.544487546353502	0.883836774671131	0.592839186946427	1.31767174212061
FZD6	0.540766357285583	0.996128270650032	0.983822528901033	1.00858793373702
GAB1	0.274856822759369	0.932798263640746	0.823301472816841	1.05685782107761
GABBR1	0.0902565017423734	1.06087015462584	0.990767492942432	1.13593299436323
GABRE	0.833077322705017	1.00654565940628	0.947290250857273	1.06950764409617
GALNT5	0.595617824711731	1.02084668157699	0.945950938506186	1.10167230124264
GALNT7	0.561046438061104	1.00413718188411	0.990255621605572	1.01821333607513
GAS1	0.053462698155859	1.02114229152598	0.999688041437358	1.04305697009607
GAS7	0.944840899580264	0.998382891430626	0.953643024072926	1.0452217158201
GASK1B	0.334485874740089	0.981585305515457	0.945225661656478	1.01934358226728
GATA6	0.0425276955282824	0.912615469879689	0.835437502848	0.996923160648747
GDPD3	0.983746717059205	1.00205102561458	0.822771540055168	1.22039498092983
GEM	0.869806227722602	1.0015826312146	0.982820586655741	1.02070284319567
GGA3	0.887191274609859	0.996854710937312	0.954397630210019	1.0412005261363
GGT2	0.121734523604487	0.913157693978526	0.813910605103153	1.02450683016533
GGT5	0.0297865983092384	0.983092403122007	0.968087155208662	0.998330230781637
GIGYF1	0.379517688757802	1.00967674647376	0.988221745699772	1.03159755065697
GJA1	0.179332853831969	0.99857832531715	0.996506880843018	1.00065407571459
GJC2	0.866798690315142	0.994945762445771	0.937744182949054	1.05563658853704
GLCE	0.165669749111138	0.943701216169266	0.869468998054096	1.02427112110091
GLI1	0.973955799195476	1.01073150577355	0.532510597665527	1.91841849015168
GLI2	0.0849129545709387	1.37495929211198	0.957125047132769	1.97519964672165
GLIPR1	0.577645281551187	1.01575010678881	0.961386258528657	1.07318808677432
GLIS2	0.880504375137394	0.997714496716486	0.968390314270378	1.02792665549142
GLS	0.822370559671196	0.998200572632869	0.982627630529048	1.01402031883443
GNA15	0.699185918424287	1.00680779048254	0.972750011949509	1.04205799488487
GNAI2	0.573153278074079	0.997493001777471	0.988820691071951	1.00624137174596
GNAQ	0.130357297063777	0.985379273272869	0.96675298709434	1.00436442934002
GNB3	0.934720235814972	0.991423585869409	0.80676459421271	1.21834886368229
GNB4	0.576992696330654	0.983935949300504	0.929508430034497	1.04155048092458
GOLIM4	0.743876493327826	0.996610374146725	0.976516410139838	1.01711781547495
GON4L	0.716415472840131	1.01664196667756	0.93002009116725	1.1113317854379
GOT1	0.861115710979311	1.00050592107747	0.994852819775193	1.00619114527641
GPCPD1	0.613485404355344	1.00669777238977	0.980956301512469	1.03311473036257
GPM6B	0.929948534663087	1.00560980834567	0.887693908676805	1.13918894424813
GPR153	0.825172317860153	1.00897417211449	0.932080459321894	1.09221137490079
GPR161	0.484482217441716	1.04569165901818	0.922582918016144	1.18522793386584
GPR173	0.294244833970506	1.05117315700684	0.957573719821148	1.15392160743311
GPR176	0.302739333260472	0.952671692893671	0.868754941081131	1.04469432232689
GPSM1	0.486647390235112	0.981179781287903	0.930037870430993	1.03513393789227
GRAMD1A	0.0743816796774386	0.972242230625466	0.942638231554772	1.00277595727525
GRASP	0.0980084330525667	0.954798248851752	0.903890096420477	1.00857360825236
GRB7	0.440008350488809	0.993284558851501	0.976441069024215	1.01041859683224
GREB1L	0.301695613478916	0.92858783807287	0.8067896450648	1.06877347557874
GRHL3	0.776599169269716	1.01143235204909	0.935054086349379	1.09404944345573
GRID1	0.220559684300988	0.982159644456544	0.954276158258844	1.01085787258802
GRIN2D	0.453347023656161	1.10858923925811	0.846736416614673	1.45141991921454
GRIN3B	0.240032515147123	1.20836930092945	0.881201260897049	1.65700667057864
GRIP2	0.0393777298573353	0.109859211238188	0.0134383982421228	0.898101550231367
GRK2	0.266108810728277	0.980637677289184	0.947420699809117	1.01501925629541
GRM2	0.395613759093758	0.280196095361325	0.0148805670468376	5.2759986638021
GRP	0.643103210930453	1.01505339981585	0.952887933392005	1.08127447979115
GSDMB	0.477015785320548	1.01328195334756	0.977094171446449	1.05080999046376
GSN	0.102084517966121	0.998595678018565	0.99691466538897	1.00027952519715
GTF2H4	0.969562091116211	1.00303518958408	0.858442102738911	1.17198304735289
GUCY1A1	0.9005837629157	1.00340610900693	0.951278701426809	1.05838995247377
GUCY1B1	0.654208070687393	0.991156638097944	0.953371741774882	1.03043905981177
HAPLN3	0.692264564663216	0.990598016353448	0.945325127554814	1.03803908454395
HAS2	0.91588079192638	1.00215712312341	0.962876787538936	1.04303989090232
HBEGF	0.189738988829216	0.995817252573422	0.989598254530514	1.00207533307881
HDAC6	0.899551032219614	0.995469866739866	0.927706282101901	1.06818318977195
HDAC7	0.0440744047633221	0.969518982246855	0.940739364896791	0.999179041519223
HEG1	0.0890635609913746	0.994069686606397	0.987277569739461	1.00090853081015
HEPH	0.485101297182053	1.01810724048153	0.968084647533126	1.07071458654181
HERC4	0.407057226513892	0.936324083773258	0.801451678817204	1.09389350977177
HEY2	0.406292216372622	0.989174476953692	0.964086906347592	1.0149148789537
HEYL	0.480317603339359	0.988784540689312	0.958294812935027	1.0202443493477
HGF	0.961449357604047	0.989239670391667	0.637939976746604	1.53399247757963
HGSNAT	0.93759008931952	1.00091083829901	0.978358545478354	1.02398298747889
HHIPL1	0.176230616827868	1.29379132426667	0.890740959096269	1.87921749152079
HIC1	0.242654577906903	0.874350306502546	0.698011038592083	1.09523835041793
HMCN1	0.10095385025435	1.03919254441226	0.992534494620571	1.08804394226606
HMGA2	0.331834228824759	1.01409487728575	0.9858292413465	1.04317094381637
HMGXB3	0.637589394358976	1.01146091483138	0.964623024760316	1.06057304871582
HNMT	0.0493097602224576	0.924622746026459	0.85512967132113	0.999763253622918
HNRNPDL	0.301701213035893	0.995105064306381	0.985881565598575	1.00441485423961
HNRNPH1	0.601272246200617	1.00300257033492	0.991787378735161	1.01434458399889
HOOK3	0.865365938965887	1.00313560086902	0.967480484032326	1.04010473631139
HOXA2	0.382328408797509	0.526734804530715	0.12502023883753	2.21923711619661
HOXA3	0.266760972042176	1.3070026573819	0.814826970156179	2.09646465933244
HOXB2	0.35891832048007	1.06513710474635	0.930801890187904	1.21885984962752
HOXB3	0.157328442323366	1.26681551930345	0.912751363139954	1.75822422705273
HOXB4	0.511470238481928	1.208927170485	0.68614421231509	2.13002584195188
HRH1	0.0935749958470351	0.949800480036885	0.89430990244755	1.00873416408492
HSPA12B	0.108114520124144	0.942631790041252	0.877088223330836	1.01307333511103
HSPB6	0.143325076775281	0.960832124240954	0.91077029388588	1.01364567681987
HSPG2	0.148101135801512	0.992678322609316	0.982841575562096	1.00261352051055
HTR2B	0.0780353010595994	0.711669447359095	0.487504470850315	1.03891027177864
HTRA1	0.958415259096427	1.00009063522474	0.996689416649342	1.00350346051293
HTRA3	0.391739478636143	0.989992895100379	0.967467530611506	1.01304271341256
HYAL2	0.00608561080964156	0.978325858031698	0.963128049530639	0.993763482394569
ICAM1	0.651788829977235	1.00114040405861	0.996196896496807	1.00610844318349
ICAM5	0.39676740531845	0.98840843015932	0.962110554835937	1.01542511918145
IER3	0.0577710761798224	0.994950120682598	0.989760588544254	1.00016686267767
IER5	0.291791516942357	0.982024413176271	0.949458672763033	1.01570713474844
IFFO1	0.630347507530419	0.966605540344305	0.841730763626317	1.1100060862681
IFI16	0.749021523987105	0.99686972616398	0.977905694505183	1.01620151771903
IFI44	0.13406113147125	0.977889415264557	0.949701943849876	1.0069135002609
IFITM1	0.0376532134361671	0.992222067149768	0.984943518079133	0.999554403341798
IFITM2	0.0250627329993709	0.990154723723391	0.981621456112501	0.998762171310346
IFITM3	0.0337391657249876	0.997743040597563	0.995664098483113	0.999826323533704
IFNAR2	0.38052731809343	0.969708354696712	0.905281249760319	1.03872061132114
IFNE	0.738936123126943	0.986605110160829	0.911380300524312	1.0680389326338
IFNGR1	0.0268238552009252	0.989925515339753	0.981091996525673	0.998838569054652
IFNGR2	0.91438858603373	1.00047926707258	0.991777515459052	1.00925736693959
IFNLR1	0.447205700424534	0.977918415156884	0.923202035880807	1.03587772723068
IGF1R	0.249414446831314	0.987855824901656	0.96752821891774	1.0086105104859
IGF2	0.831781063021146	0.999914135313487	0.999122215890645	1.00070668242368
IGF2BP2	0.118566809531087	1.01514425964151	0.996163582940199	1.03448658988467
IGFBP5	0.282814005243709	0.999847308847756	0.999568724838253	1.00012597049979
IGFBP6	0.412569306093254	0.999634697522325	0.998761432770705	1.00050872581096
IGFBP7	0.0102012114372197	0.998290723334141	0.99698859822345	0.999594549095981
IGSF1	0.823670593787833	0.99986513539598	0.998679660149826	1.00105201785169
IKBIP	0.0524668516153877	0.949089722806607	0.900269514612483	1.00055737456006
IKBKB	0.472310047124187	0.973088495777994	0.903324466998	1.04824042214011
IKZF2	0.162018580772937	0.974965358091723	0.940926605103826	1.01023548948755
IKZF4	0.762678765006944	1.00834236428189	0.955409331394332	1.06420807312163
IL13RA1	0.243426286320483	0.994462415768383	0.985226804143034	1.00378460291293
IL13RA2	0.298853714336806	0.84306741650975	0.61093524580693	1.16340098833493
IL17RD	0.820023545858488	0.989303475568059	0.901768412867246	1.08533560591141
IL18R1	0.360213434747917	0.964340376198444	0.892174164612524	1.04234397055248
IL1R1	0.195153271262165	0.986523606900204	0.966479336920181	1.00698358443204
IL1R2	0.390146595016018	0.933251244681564	0.797210308303009	1.09250705444798
IL1RAP	0.535029508452768	0.98790379586348	0.950639352413454	1.0266289812259
IL6	0.363818175110759	0.98132395749408	0.942196025185666	1.02207681184187
IL6R	0.388210658321653	0.950910623194304	0.848174072232093	1.06609131651969
IMPG1	0.657688849784624	0.729281920211344	0.180488515867597	2.94673661972656
IMPG2	0.672112623522423	0.28878941881642	0.000917637670446214	90.8848133705883
INAVA	0.910791655602255	0.994891636722727	0.909633735835191	1.08814056672164
ING1	0.543251825834371	0.950526956006798	0.807083949614422	1.11946408366464
INHBA	0.558964745801865	1.00664174705854	0.984538321172645	1.02924140699179
INHBB	0.0302333716365101	0.995695587065829	0.991818413589807	0.99958791702005
